Article_ID,Coord_X,Coord_Y
2035,-64.06158,31.81371
2036,26.128794,-38.003433
2037,-3.6505375,-5.1073184
2038,11.355281,45.1582
2039,2.3027265,21.335121
2040,7.430797,-49.645275
2041,-47.322163,-23.23492
2042,-6.0382214,16.505972
2043,4.8712015,58.979225
2044,15.021888,51.036007
2045,-38.421852,52.3311
2046,3.6785269,-40.754646
2047,1.4205253,-5.8587575
2048,86.48396,-5.5046444
2049,-12.107688,15.738358
2050,6.495715,66.52346
2051,-20.860115,-36.664005
2052,-65.258446,-18.573812
2053,17.13864,-51.11085
2054,-7.6970596,-26.043577
2055,-41.120453,-4.0412607
2056,-25.876045,-18.263653
2057,44.714195,-31.95221
2058,46.675663,25.36845
2059,22.047394,-9.596222
2060,62.76526,-18.097918
2061,-68.56752,33.694748
2062,0.7597544,-35.220085
2063,-68.90638,36.297684
2064,-1.2229686,-49.563385
2065,-11.119211,15.297423
2066,-53.407425,-30.900017
2067,-60.11898,45.42877
2068,-60.086758,45.40379
2069,84.789215,-5.8325377
2070,-30.69085,20.397514
2071,-57.126957,-12.132681
2072,-38.297947,-51.95972
2073,-7.4531207,-44.751255
2074,26.69368,50.414593
2075,45.37004,-0.44951138
2076,-43.989296,32.29355
2077,5.6725287,-58.70485
2078,-51.606567,39.09052
2079,14.8626995,32.791496
2080,-28.991014,11.977211
2081,3.1107228,0.92383796
2082,7.4066863,-0.48914707
2083,-56.364212,13.975822
2084,-42.65406,-10.102736
2085,-5.800188,-54.142815
2086,3.7993073,1.0747397
2087,-21.915977,-25.682737
2088,-28.28231,-9.28969
2089,21.91639,-15.153627
2090,1.3106458,-42.915302
2091,-14.389269,33.121426
2092,-49.90569,-37.71922
2093,-54.760426,13.613801
2094,-52.64471,-30.883091
2095,-17.765327,-4.5303597
2096,-6.7057166,-26.205332
2097,-3.0394833,-58.3212
2098,-35.003296,-33.29686
2099,18.046722,-40.219112
2100,33.42625,17.189571
2101,0.6459175,-42.94183
2102,-22.520748,-49.36454
2103,-7.9441466,-9.417773
2104,86.02064,-2.1845028
2105,-24.057661,40.76468
2106,-18.579933,-2.7705183
2107,34.45021,25.23745
2108,-53.52712,-0.47649246
2109,-42.095737,-10.643545
2110,15.012845,-27.349157
2111,48.521656,-43.80454
2112,-53.57839,-2.0829208
2113,12.652996,-17.208113
2114,-3.0585678,15.932272
2115,-2.3171673,-45.757668
2116,-35.14881,-23.790197
2117,-63.436855,-7.3555884
2118,-39.75922,-46.17659
2119,5.8931384,-38.888042
2120,-30.184277,34.80616
2121,-60.940907,3.332763
2122,-5.7278967,11.547086
2123,-56.393578,13.980947
2124,-52.599205,-0.029310156
2125,-25.786804,-47.885456
2126,11.914112,46.496082
2127,6.0145936,45.091957
2128,15.186934,-6.501808
2129,-5.6058564,-42.72149
2130,-3.3482955,31.934614
2131,89.639626,-1.6185668
2132,52.30272,-6.6721945
2133,-16.061077,-39.32748
2134,-8.889552,-20.95406
2135,-0.23693115,-17.928476
2136,90.43109,-0.5784778
2137,-69.84889,34.16951
2138,-62.05789,37.624916
2139,-16.986362,24.403608
2140,-32.29657,0.67118734
2141,-16.262169,5.2399673
2142,-49.067703,0.43134046
2143,-53.05844,-7.09987
2144,-0.26959586,-18.004025
2145,-10.91878,2.0308614
2146,27.651474,-9.130973
2147,-27.799477,-38.46134
2148,-59.48941,43.44459
2149,-35.229954,35.60258
2150,-67.05552,31.38234
2151,-6.674931,-32.22816
2152,20.25011,18.268103
2153,-34.92743,-51.67049
2154,-3.3963175,-35.815475
2155,-14.916686,41.784653
2156,21.334494,-15.622575
2157,89.05639,-2.6534104
2158,-43.34489,32.05064
2159,89.82009,-2.9158788
2160,-14.435349,-27.237797
2161,0.055134695,46.717335
2162,-17.343054,-7.9512014
2163,45.56131,-30.487774
2164,-9.13916,-40.512287
2165,-35.647903,-16.814787
2166,-9.750459,-3.0722103
2167,-50.77901,34.67607
2168,-4.8474026,33.787388
2169,3.780672,51.558514
2170,-49.30611,-33.806557
2171,-4.6638527,61.50009
2172,22.33726,40.832005
2173,-1.7450677,-8.2610655
2174,1.605215,-17.505648
2175,-38.926918,4.93961
2176,87.17215,-4.1230826
2177,-20.286133,-37.758816
2178,24.544453,35.182266
2179,-51.350285,-3.7969797
2180,-57.479355,-24.726395
2181,17.326344,34.529358
2182,-4.5002217,61.597065
2183,-40.278805,-36.077553
2184,-19.96386,50.117523
2185,49.35193,-18.272549
2186,-0.28147516,-56.93566
2187,22.932781,-28.82461
2188,-58.912052,46.26414
2189,-55.611866,-2.9877872
2190,-9.62542,-44.406185
2191,-39.83407,6.243579
2192,-47.689007,-32.11524
2193,-72.41875,30.068707
2194,-52.218193,4.7330804
2195,24.283329,27.056385
2196,-21.044342,-38.819855
2197,-57.66321,13.402186
2198,-43.50628,14.364213
2199,0.45881966,-10.957288
2200,33.882065,24.693623
2201,-44.776447,29.261974
2202,2.944164,-20.037277
2203,-65.93945,-4.3559737
2204,7.851547,-67.73191
2205,-33.535614,-19.778242
2206,30.039574,-46.624794
2207,-8.749833,-3.0163598
2208,-35.10695,-47.31637
2209,32.88361,-26.821085
2210,19.801456,30.914944
2211,-19.517939,-8.320643
2212,1.8184153,-57.662155
2213,-39.88293,-14.013379
2214,-31.443413,0.36924124
2215,-4.5758,-33.37591
2216,-19.878214,26.448175
2217,22.239145,-47.795135
2218,18.024986,52.59322
2219,-16.801579,54.862553
2220,-27.119806,-20.4692
2221,47.313587,-44.65717
2222,53.040977,-17.952251
2223,-34.376785,24.365084
2224,-43.205486,1.7980566
2225,15.6120615,1.5332658
2226,-39.34503,49.388206
2227,-52.55626,17.669937
2228,-36.55048,2.8645742
2229,54.543205,14.865476
2230,-41.469048,13.608387
2231,48.92854,0.13683686
2232,-4.289409,-16.069345
2233,15.153122,-5.946849
2234,-0.3759767,-28.29055
2235,65.32986,-4.293159
2236,-38.825993,-21.019081
2237,-16.479124,29.889538
2238,-62.012257,42.0542
2239,-4.5031285,-9.155098
2240,-49.081932,-34.523212
2241,-30.272501,-48.64087
2242,-42.22143,-9.868938
2243,-37.93897,-26.96742
2244,-30.248798,-21.030754
2245,14.385081,33.178783
2246,-49.075455,-18.225288
2247,-19.3918,-41.518044
2248,-66.691505,34.19963
2249,27.003504,-14.050939
2250,93.16451,0.13564332
2251,93.16451,0.13564332
2252,60.37934,-11.340084
2253,31.573265,8.944623
2254,-13.398263,34.937897
2255,-18.169004,-6.875084
2256,-9.288389,-14.251505
2257,-25.020985,38.885475
2258,-64.56291,-12.41462
2259,-37.530205,52.14774
2260,44.125835,24.514168
2261,91.79038,-1.9081486
2262,-52.815907,-0.66310096
2263,-2.0112712,-43.362457
2264,-3.7577024,32.901108
2265,56.94712,-15.787611
2266,-24.733297,27.066061
2267,-4.480101,-39.706886
2268,-58.269577,-3.3970277
2269,-25.117874,-45.383423
2270,-55.223347,1.386865
2271,-21.8388,43.550476
2272,-23.148998,-48.019596
2273,3.094851,-42.659466
2274,-38.371025,49.620377
2275,-18.44687,-22.183327
2276,46.41229,36.19324
2277,23.87718,37.98617
2278,47.709457,-27.804634
2279,51.176445,-10.843579
2280,49.33077,-14.53102
2281,49.709713,-15.308422
2282,-52.400646,2.158494
2283,42.841133,13.729203
2284,-44.000088,-44.07255
2285,18.944218,6.682732
2286,-1.9327571,-16.679552
2287,22.451838,-10.2141485
2288,55.618843,-15.333761
2289,37.71895,-25.785664
2290,-66.92664,29.6202
2291,-20.763865,23.625448
2292,25.210438,-34.306103
2293,-49.02919,39.451775
2294,-24.307976,-19.826231
2295,-23.746332,-18.997513
2296,-52.60204,-33.080555
2297,-53.608772,-0.2744502
2298,7.4219236,14.16949
2299,91.09851,0.9688001
2300,-57.638863,-23.430313
2301,-70.29617,35.740818
2302,24.822468,-31.353851
2303,90.46496,1.6381919
2304,92.392395,0.8937313
2305,1.1867437,-30.237213
2306,38.068905,-51.47873
2307,-31.946157,-8.486959
2308,-22.54007,-35.304836
2309,-19.28019,-46.45874
2310,23.071695,45.293385
2311,15.2803,12.293662
2312,19.648472,-22.135927
2313,-27.7223,8.793882
2314,-15.80181,-18.349669
2315,27.711285,-9.187524
2316,53.47911,-4.225552
2317,50.088066,7.467285
2318,59.590523,19.470343
2319,90.6488,-2.2128763
2320,36.19831,-13.545907
2321,23.999662,-7.958051
2322,34.74734,12.29399
2323,-68.653114,36.369995
2324,-23.142794,-29.833008
2325,-50.306427,11.039882
2326,46.21867,27.913483
2327,-34.017155,-2.311334
2328,-26.307392,-12.687989
2329,58.744892,-7.7790923
2330,-12.689637,7.019247
2331,-11.321837,48.138103
2332,43.654034,16.474756
2333,89.582085,-0.22028099
2334,90.94348,-1.136666
2335,0.777294,34.00435
2336,82.036964,6.561115
2337,-32.53635,-38.39733
2338,0.8942925,-10.371613
2339,-57.070885,1.9803352
2340,21.722288,-22.135946
2341,9.771065,24.909
2342,-54.37525,-27.745804
2343,-50.431038,-2.8219988
2344,-7.4997582,-61.480133
2345,50.348957,2.0916095
2346,36.862106,-25.16073
2347,6.7850227,55.593937
2348,-1.2838346,1.9312361
2349,-23.668013,1.0846711
2350,-7.1622243,29.29593
2351,89.272224,0.6976574
2352,-33.1697,42.706
2353,-24.614603,-40.35083
2354,0.03466797,-65.14553
2355,-13.527978,-33.684948
2356,-2.7649784,-40.883514
2357,-15.612418,-48.822712
2358,0.052773315,-65.11458
2359,-21.885504,-42.379112
2360,-0.04165533,-46.942684
2361,-9.48264,-32.557938
2362,-39.473713,-33.60497
2363,-0.9317282,-48.462067
2364,28.505617,-48.2282
2365,28.4989,-21.079412
2366,58.298447,5.4576187
2367,-39.625748,6.0561876
2368,38.95386,-32.38559
2369,43.16142,-35.4011
2370,-33.435707,-4.835747
2371,24.121181,-1.5785669
2372,-43.998997,-44.07327
2373,61.604286,19.900158
2374,50.269245,-17.688559
2375,49.020203,-21.756447
2376,-68.54657,31.664913
2377,-63.429657,-7.395867
2378,-57.362118,-13.573274
2379,-47.36288,8.354516
2380,92.90395,2.2194664
2381,-66.14091,-3.8401687
2382,56.02836,-15.601319
2383,63.25175,-17.610733
2384,21.842905,2.7303019
2385,15.872442,31.876867
2386,-19.312233,-46.447147
2387,-50.328102,15.941931
2388,-21.524372,-8.695074
2389,-53.259674,-1.0146478
2390,13.7622175,-1.1286885
2391,-49.465103,-19.004885
2392,-39.155872,-20.668612
2393,-53.958817,-1.5607516
2394,-65.26102,-18.556698
2395,45.249317,-25.671795
2396,26.60107,37.793583
2397,-48.343166,38.625233
2398,-31.036844,17.07956
2399,-50.671368,40.524235
2400,2.3793068,1.6344049
2401,28.876097,19.091158
2402,12.860215,-0.9614571
2403,10.376801,-1.4453353
2404,-0.6975555,9.981596
2405,-10.188594,14.259655
2406,-36.672897,-24.607534
2407,19.834915,31.881924
2408,44.630116,-33.060905
2409,4.1073613,26.238209
2410,-47.461304,13.409673
2411,21.038685,-15.165654
2412,3.2939503,-49.945282
2413,-38.305023,-27.032616
2414,-48.861813,-45.40457
2415,-38.374626,-32.16085
2416,14.482268,16.79317
2417,-16.015709,-39.315052
2418,-45.449856,-33.725483
2419,-18.085024,26.826937
2420,-8.921096,-8.543834
2421,-25.71674,-55.94693
2422,-13.723473,-56.269875
2423,-55.177776,-36.541744
2424,-40.056614,-20.389364
2425,11.101379,55.37353
2426,-3.9126594,9.034597
2427,-10.340975,-14.183051
2428,40.639187,-31.865797
2429,39.400646,-37.531563
2430,21.197763,-4.4576044
2431,12.266452,-23.501265
2432,21.75227,-0.9333088
2433,15.592935,23.319378
2434,3.1562583,-45.411762
2435,-49.247993,-3.4551418
2436,-32.88112,9.033619
2437,-55.731556,-3.795703
2438,-36.410084,-17.171524
2439,-61.606876,7.638352
2440,-63.68668,25.44303
2441,-70.82782,24.984179
2442,-31.615843,49.9554
2443,-8.612763,-20.125084
2444,-24.393122,17.384846
2445,86.2432,4.125717
2446,-45.532333,-11.520337
2447,54.70186,-29.701887
2448,-13.97962,-37.57333
2449,88.30554,0.7398971
2450,-19.730812,-10.750732
2451,-5.8209233,5.536468
2452,-51.169712,34.82423
2453,-45.962395,-40.602936
2454,-5.040095,48.081512
2455,4.142962,16.918816
2456,26.112532,7.7734904
2457,13.317403,59.928844
2458,87.53034,5.1780324
2459,27.132004,-3.2647736
2460,40.574196,-12.597677
2461,30.990723,-13.203442
2462,54.710144,7.59384
2463,54.57032,3.3846452
2464,31.745974,-44.907555
2465,-52.51488,-0.9103839
2466,-3.937716,-47.950615
2467,15.377684,-33.099716
2468,-16.202866,-27.126999
2469,29.265303,-19.223597
2470,10.010276,17.493624
2471,27.743206,37.608803
2472,0.34459513,-57.242737
2473,-8.773617,-9.064017
2474,45.178234,-33.307182
2475,86.68711,2.6631737
2476,-35.14423,9.591297
2477,-32.784184,-38.49508
2478,-17.9147,28.119555
2479,-47.23483,12.181832
2480,32.93388,-9.018828
2481,35.738293,-28.232365
2482,-50.635887,-7.969983
2483,84.489876,4.306115
2484,5.5520525,-19.11078
2485,17.717735,48.227276
2486,-4.7656627,-48.85349
2487,0.679451,34.216328
2488,-30.068008,2.2614963
2489,55.008385,-15.040875
2490,-34.64033,53.008694
2491,21.907682,53.343277
2492,-18.10661,27.803772
2493,-22.282978,-49.52427
2494,-39.94547,-14.145988
2495,-16.261059,5.2369056
2496,-18.455956,-36.59843
2497,7.1122913,-31.569221
2498,23.040113,-55.50069
2499,-9.67522,-21.267014
2500,1.9276586,-39.590378
2501,-13.859774,28.867443
2502,50.232464,-0.9845915
2503,27.761261,-30.31494
2504,63.86601,-8.898808
2505,25.406128,38.58868
2506,48.03686,4.6922936
2507,49.153778,12.710192
2508,-28.796541,11.799018
2509,23.299402,28.446962
2510,11.548251,33.631176
2511,-4.053563,17.412077
2512,11.692059,34.202568
2513,13.652871,34.072918
2514,27.550724,34.412193
2515,38.248188,-32.82965
2516,-13.86648,28.867453
2517,40.833447,-17.41147
2518,-37.795895,44.194534
2519,-8.554274,35.074055
2520,-13.209157,34.323315
2521,-10.977632,34.2622
2522,-47.973747,49.41286
2523,-25.489944,8.923019
2524,62.578873,-7.665158
2525,60.414654,-5.2824273
2526,11.692831,17.816736
2527,14.560879,48.560085
2528,-8.622101,-45.274414
2529,50.30984,5.1920733
2530,50.125164,12.415995
2531,15.374723,7.6871524
2532,35.836452,38.49024
2533,-0.2873386,41.88739
2534,-0.66889197,53.69326
2535,5.638555,28.504467
2536,-2.758614,14.019779
2537,-53.97097,-22.964268
2538,65.19296,-20.87626
2539,62.602936,-19.003225
2540,27.501757,23.84255
2541,24.097033,36.750053
2542,27.212137,38.13756
2543,9.938292,57.66078
2544,41.93635,-3.1255243
2545,-6.8507147,50.045044
2546,18.201166,-39.895863
2547,50.672344,18.248152
2548,0.366864,60.793503
2549,-1.021587,50.734398
2550,-1.38671,48.894913
2551,65.381485,-4.1657777
2552,0.61134106,34.379574
2553,15.657986,19.517536
2554,-7.272877,-17.064121
2555,5.2495847,1.8585143
2556,37.05376,-25.70956
2557,88.57761,4.2690573
2558,-48.490696,15.393465
2559,16.639332,49.196304
2560,-9.936259,60.30128
2561,48.06318,-5.62396
2562,5.8111753,23.328564
2563,85.23795,2.7344034
2564,57.810642,14.61799
2565,-24.55887,42.15681
2566,-19.716837,47.291824
2567,-16.729141,48.293587
2568,-27.092735,41.779537
2569,-8.252228,18.555653
2570,-22.513466,46.437046
2571,-18.790224,47.07112
2572,-25.824018,42.312946
2573,-5.742362,16.486504
2574,-2.6082163,37.321266
2575,-8.1038065,18.430676
2576,28.479437,47.95507
2577,-7.1512985,-7.440032
2578,11.392069,2.5272532
2579,-19.290012,-16.779491
2580,17.01154,-55.334938
2581,46.87265,24.981594
2582,12.297287,43.194294
2583,5.352978,65.999626
2584,60.87726,-23.384785
2585,38.044685,-14.010563
2586,-15.066548,58.148083
2587,-14.671278,58.67889
2588,-14.029467,47.295742
2589,9.744039,29.930967
2590,47.381516,-15.268011
2591,1.2440724,58.806664
2592,29.061533,46.31957
2593,41.207565,2.2266107
2594,45.414078,-36.853554
2595,23.346252,27.163563
2596,-45.637024,-47.187256
2597,43.29536,34.462624
2598,17.789371,-10.9055605
2599,-13.459267,34.651134
2600,-13.093048,57.30763
2601,38.436634,0.9659929
2602,42.104553,-0.16983478
2603,40.646988,-37.891567
2604,28.78742,-4.7981167
2605,17.267952,-47.31496
2606,-32.33338,-28.693941
2607,32.69086,-23.483223
2608,44.781815,20.059605
2609,-27.563652,-4.693274
2610,-16.021173,44.786934
2611,63.362465,-17.41149
2612,21.52528,55.21595
2613,-63.78514,31.845835
2614,-4.196448,48.058777
2615,91.76181,4.419289
2616,11.472748,54.13933
2617,-40.693703,1.1596866
2618,17.939209,57.047253
2619,8.94747,36.63292
2620,-3.2610297,16.19286
2621,-0.7144493,16.100775
2622,68.10071,5.4238963
2623,13.946829,5.0283165
2624,38.708004,26.495728
2625,17.9866,6.4785023
2626,-5.9387417,57.46818
2627,90.80234,5.022899
2628,51.500988,8.85896
2629,50.318596,16.05157
2630,40.538895,-30.48207
2631,53.110695,-1.0492564
2632,-15.449558,60.153107
2633,-14.573993,60.689754
2634,15.913183,37.796524
2635,14.854305,47.432808
2636,50.15849,-17.98739
2637,58.105366,-0.29866657
2638,30.167345,-34.077396
2639,29.858177,44.975994
2640,-52.0484,-2.5660543
2641,34.052586,-34.01719
2642,6.4388504,-32.788254
2643,-52.101948,-34.004654
2644,5.710394,-18.793676
2645,8.270157,-67.973045
2646,98.22502,-3.2399313
2647,43.51389,19.394985
2648,39.46953,21.182745
2649,21.237497,-4.2713056
2650,38.861717,21.340387
2651,40.967888,-22.941322
2652,21.464785,-8.161003
2653,50.635124,-19.175665
2654,21.410831,-8.014609
2655,34.88546,14.8782015
2656,34.89469,14.849836
2657,30.976814,17.605042
2658,52.5113,4.562457
2659,45.26153,3.8213978
2660,41.918232,1.5110109
2661,46.097088,1.2799355
2662,19.631786,7.963923
2663,32.64326,-31.375492
2664,50.412834,2.107438
2665,29.38384,-34.268772
2666,46.6749,-26.29279
2667,45.565228,4.18289
2668,19.43455,-19.04238
2669,19.356705,-18.83437
2670,45.234688,-23.048195
2671,42.75638,-4.427036
2672,5.9468966,11.660591
2673,8.549294,-68.17616
2674,-4.304725,-9.058826
2675,4.825398,44.659122
2676,-13.153373,43.635864
2677,6.0905094,44.879753
2678,22.417526,40.867596
2679,-4.451762,47.777946
2680,-6.658033,14.23389
2681,-41.224922,-6.934553
2682,-5.448588,-40.670574
2683,42.43011,10.583098
2684,25.797522,-10.026353
2685,45.1795,10.081982
2686,43.395622,34.56417
2687,12.935736,14.9109955
2688,-22.293894,45.888657
2689,28.361671,2.602255
2690,-0.22813539,-32.39632
2691,47.23753,-36.25534
2692,-9.819132,51.627113
2693,-24.056164,37.872456
2694,0.25727344,49.38179
2695,35.8404,-0.78681
2696,51.66393,15.646771
2697,26.946644,52.345604
2698,55.76073,-32.146526
2699,-28.361736,15.204526
2700,20.45842,26.708635
2701,55.774803,-15.701261
2702,32.036465,-23.92943
2703,24.012514,55.17154
2704,21.510443,55.28714
2705,14.287437,-10.510623
2706,25.222378,37.557716
2707,35.437714,-12.04837
2708,53.60945,2.3859854
2709,31.930374,-38.850372
2710,44.42343,-37.96229
2711,-12.753374,16.232567
2712,-28.103601,-0.008329731
2713,-2.4190483,25.555387
2714,20.081522,38.333076
2715,17.00693,13.207973
2716,-19.982603,50.701344
2717,8.771217,-68.21351
2718,21.86681,45.04394
2719,40.83036,18.309322
2720,37.321285,-4.3702927
2721,54.136093,-28.865776
2722,68.883255,0.5491492
2723,-38.985603,-32.972305
2724,23.542793,0.9558801
2725,14.7909975,6.7296042
2726,42.060993,1.6643173
2727,17.60084,-43.4983
2728,-25.669235,8.003479
2729,30.043682,-46.623825
2730,-3.982656,14.286422
2731,-9.450181,13.903588
2732,-10.276789,0.011233318
2733,41.604565,-4.0726457
2734,26.61574,37.6462
2735,-16.986017,24.445923
2736,34.14524,24.475174
2737,47.299767,14.787472
2738,-12.473028,58.61549
2739,-12.046447,57.46917
2740,59.67568,-11.427591
2741,92.249535,0.28423873
2742,-53.728363,-22.406239
2743,17.054972,-16.691137
2744,22.88626,52.108406
2745,21.981012,-37.226643
2746,-4.8157363,-13.559269
2747,-24.469147,-3.9060454
2748,44.865505,-8.86455
2749,62.05848,-12.183514
2750,37.43856,17.80985
2751,36.28279,-2.9126363
2752,17.127522,-16.551416
2753,-56.78772,4.9948616
2754,13.377823,33.26682
2755,24.708933,39.534115
2756,34.727272,24.144962
2757,55.77745,-30.177197
2758,65.22943,-20.8775
2759,91.475296,-1.4202288
2760,-10.461809,29.198582
2761,-28.99462,-29.739403
2762,23.762606,-19.348452
2763,-58.132187,-25.177525
2764,61.384117,-23.573778
2765,31.554195,8.886399
2766,44.96112,-16.513746
2767,47.82857,2.0630252
2768,57.503075,13.557697
2769,-25.625523,8.785759
2770,-38.391068,-32.12749
2771,53.097218,8.56376
2772,53.039845,8.56933
2773,14.71164,-37.226154
2774,32.534733,30.550566
2775,58.618114,-28.021019
2776,67.936455,3.239184
2777,-39.25538,21.695732
2778,8.084926,-35.76737
2779,3.7118316,-38.540924
2780,47.194057,-18.473824
2781,-61.62839,38.541924
2782,14.812298,-60.35369
2783,25.139658,-52.94837
2784,92.625015,-0.41105452
2785,58.600533,5.8492694
2786,50.179474,12.301344
2787,-59.16444,46.016773
2788,-60.03652,45.813484
2789,-9.848877,45.26227
2790,61.4167,-11.442701
2791,-4.0332937,15.719641
2792,-24.868591,60.387455
2793,0.26606297,60.99556
2794,-5.024258,60.517075
2795,-3.8244073,61.599945
2796,22.293568,52.293438
2797,8.2614355,-22.033083
2798,6.0908823,-18.710674
2799,-6.3833447,-1.8191727
2800,22.910772,-2.3987005
2801,-21.404995,56.12892
2802,18.394308,9.866012
2803,22.971245,-4.8432903
2804,-11.941309,52.032364
2805,37.91277,-14.336291
2806,-64.58198,27.536367
2807,27.010073,38.997757
2808,-9.8091755,-46.65249
2809,-8.167484,-57.477062
2810,-22.634327,-8.001479
2811,1.1319921,-15.66647
2812,-31.933989,-49.4984
2813,25.708776,-42.766567
2814,-61.1925,-15.604116
2815,34.51306,-29.519459
2816,-10.924528,25.193277
2817,37.91684,-12.983165
2818,12.778368,44.875637
2819,62.200005,7.304908
2820,-49.984722,-38.031025
2821,-12.753442,-17.650955
2822,-51.606934,2.292877
2823,5.257088,15.037475
2824,92.12735,-3.54889
2825,91.21908,-2.9240088
2826,22.346935,-16.901604
2827,-21.10249,-37.055073
2828,-20.964266,-36.54128
2829,-21.401945,-43.196983
2830,-30.728432,-33.393055
2831,-26.300238,-18.121513
2832,25.117472,10.855416
2833,-19.586721,-3.498572
2834,-15.36973,31.85249
2835,53.2333,-35.437725
2836,14.721451,-37.95325
2837,-48.76048,2.1771417
2838,47.64113,-25.691145
2839,27.22911,4.845823
2840,35.00172,-7.5598927
2841,41.316242,-5.320203
2842,32.22139,6.350902
2843,-2.213179,62.603237
2844,4.917888,-35.373016
2845,6.336996,29.23548
2846,-10.647279,-48.645645
2847,39.529503,42.595963
2848,-29.462343,50.729027
2849,27.879038,47.692604
2850,3.5199804,61.46852
2851,28.736233,11.346072
2852,49.581905,-19.582544
2853,25.444878,-40.933826
2854,1.7584245,-40.397602
2855,-1.2135032,-58.239063
2856,7.092507,-44.133427
2857,-28.275562,-9.026552
2858,60.2635,-11.329308
2859,52.215218,0.88248503
2860,38.38344,21.571352
2861,-25.02171,60.49314
2862,91.71011,0.959564
2863,-6.9830956,-32.8217
2864,33.347073,-21.599003
2865,25.056057,-31.45331
2866,26.142862,-37.921627
2867,-64.98918,34.678345
2868,-68.618484,33.88865
2869,-52.390953,-33.049595
2870,-65.172356,39.356575
2871,-68.837906,28.873884
2872,-17.31689,-16.816021
2873,6.958812,55.71559
2874,32.82555,-41.579308
2875,51.9268,-15.962529
2876,2.489848,-5.7747746
2877,-58.77933,13.091262
2878,3.2228093,9.663535
2879,-23.46477,26.646803
2880,42.706238,3.8056655
2881,51.46773,16.436628
2882,-57.445694,6.640069
2883,-58.905838,40.704758
2884,34.97195,6.9462423
2885,-0.38171098,-17.804262
2886,18.41009,4.7369695
2887,0.69314104,-10.769241
2888,10.73771,-15.414526
2889,24.185934,-10.913291
2890,-35.234848,35.60659
2891,-59.61887,45.504898
2892,-44.87409,30.861536
2893,10.864683,-33.399952
2894,-67.720924,27.957048
2895,-15.058583,1.4458456
2896,-53.522705,-37.363644
2897,47.960598,27.055294
2898,-27.176174,-23.765085
2899,11.276744,55.33554
2900,-12.186719,-47.55089
2901,-47.919487,-1.0832455
2902,28.018917,33.255524
2903,18.256065,41.48886
2904,-54.25964,-8.422838
2905,11.061049,-42.497314
2906,-38.977882,50.320457
2907,4.585802,66.81982
2908,-36.376556,-24.68289
2909,-6.0723033,-36.164185
2910,-53.578682,-22.159336
2911,-1.4988838,-50.456062
2912,-9.073133,-57.92225
2913,37.238064,-40.364155
2914,-17.873629,19.255133
2915,-44.711094,-33.359848
2916,21.005312,-28.553038
2917,2.1580787,-49.49466
2918,-17.881365,-56.248837
2919,10.616114,-22.523214
2920,4.9198537,-35.39812
2921,-38.930145,-39.746532
2922,-53.749844,4.3788066
2923,34.62497,-45.011406
2924,-31.153261,37.56874
2925,-3.8842878,-38.186543
2926,46.720978,27.59292
2927,-9.062136,-32.56059
2928,-35.36854,4.7790933
2929,-24.39596,36.60072
2930,-27.646236,-27.429022
2931,-27.02734,-18.472557
2932,-0.4331195,54.689472
2933,17.813438,51.274345
2934,12.074542,62.738125
2935,-53.31796,42.068806
2936,21.857807,-21.581316
2937,-12.381487,-54.22283
2938,-50.371204,-1.2668115
2939,54.42578,-3.2410967
2940,-5.854367,-9.558371
2941,13.220245,-48.478413
2942,-12.492608,-54.59605
2943,-61.495407,7.5072145
2944,-25.116436,-46.758232
2945,-18.166702,3.1256652
2946,-65.305466,24.040258
2947,-59.04038,41.179214
2948,90.4789,0.3656981
2949,90.92956,-0.6242716
2950,87.44921,0.64009076
2951,88.07422,-0.62873024
2952,88.11519,0.09364305
2953,57.640396,-32.297226
2954,87.76494,1.3600308
2955,4.1198573,36.802586
2956,3.9023004,-22.584661
2957,-55.764393,-6.480563
2958,2.7510278,-36.363346
2959,68.0788,5.0083537
2960,88.972374,1.7816235
2961,-13.094406,16.558882
2962,-5.1355395,-18.841806
2963,-49.10711,0.32143646
2964,30.193695,-19.428371
2965,92.06609,-0.47061914
2966,21.860395,54.402935
2967,-11.95198,-56.57563
2968,-45.04347,-48.911003
2969,46.03239,-2.8801355
2970,-0.34532797,-32.959618
2971,3.9980202,13.830843
2972,22.556427,47.852417
2973,11.776886,43.107334
2974,23.754055,-24.780718
2975,-20.864117,-1.8566594
2976,2.6897883,-20.161587
2977,-24.998394,29.54106
2978,23.71814,-25.6085
2979,-8.542024,-60.21575
2980,-49.116364,-18.893349
2981,17.0979,13.21562
2982,15.832964,-27.688005
2983,-59.03233,11.406649
2984,-57.372086,-13.809031
2985,-19.019108,-4.1209273
2986,37.1438,-18.153679
2987,-48.824375,48.796402
2988,51.936993,21.593214
2989,20.160458,-40.38694
2990,15.739234,-45.699806
2991,10.163611,6.1054745
2992,-20.853548,23.371534
2993,47.42034,-36.484
2994,-20.23801,-37.494183
2995,-22.064827,-3.7765982
2996,35.921402,-9.23009
2997,-16.638088,-42.297108
2998,-10.837942,-21.599567
2999,-22.279686,5.768591
3000,-1.4685314,14.270374
3001,-11.658922,-42.26831
3002,46.173405,-27.148954
3003,57.56974,-18.003914
3004,11.868926,29.855124
3005,1.8439188,-50.148224
3006,2.597881,-27.85125
3007,-36.4024,-51.23235
3008,-57.224964,44.854546
3009,-67.633934,39.548016
3010,-60.745186,37.184364
3011,-33.009476,54.363026
3012,-23.077723,-50.21487
